Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0006325,chromatin organization,21,853,65,1.2936405820589995e-11,1.4440639055542318e-10,1017;1025;1387;23198;3007;3009;3012;3159;4609;5925;5933;5934;5970;653604;7157;8295;8356;83852;8607;8841;983,True,"""The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA."" [PMID:20404130]",19241,0.3230769230769231,0.0246189917936694,query_1,['GO:0016043']
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,37,3247,65,1.3115285465495463e-11,1.447203913433982e-10,10001;1017;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;219541;26993;29079;3159;3725;3838;4139;4193;4609;5925;5966;5970;6908;7027;7157;80306;8295;8607;8841;894;9282;9443;983,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",19241,0.5692307692307692,0.011395133969818293,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0009893,positive regulation of metabolic process,38,3551,65,3.495061130636672e-11,3.7699535791137133e-10,10001;1017;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;219541;26993;29079;3159;3725;3838;4139;4193;4609;5925;5966;5970;6908;7027;7157;7345;80306;8295;8607;8841;894;9282;9443;983,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",19241,0.5846153846153846,0.010701210926499578,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048522']"
GO:BP,GO:0065004,protein-DNA complex assembly,13,239,65,4.785535038253822e-11,5.104570707470744e-10,10001;219541;29079;3007;3009;5925;653604;6908;7157;80306;8356;9282;9443,True,"""The aggregation, arrangement and bonding together of proteins and DNA molecules to form a protein-DNA complex."" [GOC:jl]",19241,0.2,0.05439330543933055,query_1,"['GO:0065003', 'GO:0071824']"
GO:BP,GO:2000144,positive regulation of DNA-templated transcription initiation,9,69,65,6.526174427066495e-11,6.884755439542676e-10,10001;219541;29079;3725;6908;7157;80306;9282;9443,True,"""Any process that activates or increases the frequency, rate or extent of DNA-templated transcription initiation."" [GOC:mah, GOC:txnOH]",19241,0.13846153846153847,0.13043478260869565,query_1,"['GO:0006352', 'GO:0045893', 'GO:2000142']"
GO:BP,GO:0051301,cell division,18,649,65,1.1806119138033033e-10,1.20573131622465e-09,1017;1019;1020;1021;1029;29882;3925;4134;4609;5925;64682;83852;8607;8900;894;898;9134;983,True,"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]",19241,0.27692307692307694,0.02773497688751926,query_1,['GO:0009987']
GO:BP,GO:0016043,cellular component organization,49,6510,65,3.363683458651827e-10,3.295036857454851e-09,10001;1017;1020;1025;1026;1029;1387;1874;2034;2113;2195;219541;23198;26993;286151;29079;29882;3007;3009;3012;3159;3925;4134;4139;4193;4609;5925;5933;5934;5970;64682;653604;6908;7157;7185;7345;80306;81669;8295;8356;83852;8607;8841;8900;898;9134;9282;9443;983,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]",19241,0.7538461538461538,0.007526881720430108,query_1,['GO:0071840']
GO:BP,GO:0010558,negative regulation of macromolecule biosynthetic process,29,2164,65,4.283855256010946e-10,4.1453385920763745e-09,1017;1020;1021;1026;1028;1029;1051;1387;1869;2274;29882;3007;3009;3012;3159;3725;4139;4193;4609;5925;5933;5934;5966;5970;7157;83852;8841;898;983,True,"""Any process that decreases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",19241,0.4461538461538462,0.013401109057301294,query_1,"['GO:0009059', 'GO:0009890', 'GO:0010556', 'GO:0010605']"
GO:BP,GO:0009058,biosynthetic process,52,7529,65,7.157085131952481e-10,6.802773986806319e-09,10001;1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;219541;2232;2274;26993;29079;29882;3007;3009;3012;3159;3725;3838;4139;4193;4609;5925;5933;5934;5966;5970;6908;7027;7157;7185;80306;81669;8295;8356;83852;8607;8841;898;902;9282;9443;983,True,"""A cellular process consisting of the biochemical pathways by which a living organism synthesizes chemical substances. This typically represents the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones."" [GOC:curators, ISBN:0198547684]",19241,0.8,0.006906627706202683,query_1,['GO:0008152']
GO:BP,GO:0045786,negative regulation of cell cycle,14,375,65,8.524800324598372e-10,8.023341481974938e-09,1017;1020;1021;1026;1028;1029;1869;2113;286151;5925;5933;5934;7157;983,True,"""Any process that stops, prevents or reduces the rate or extent of progression through the cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",19241,0.2153846153846154,0.037333333333333336,query_1,"['GO:0007049', 'GO:0048523', 'GO:0051726']"
GO:BP,GO:0009890,negative regulation of biosynthetic process,29,2232,65,8.749755814785288e-10,8.15511221572221e-09,1017;1020;1021;1026;1028;1029;1051;1387;1869;2274;29882;3007;3009;3012;3159;3725;4139;4193;4609;5925;5933;5934;5966;5970;7157;83852;8841;898;983,True,"""Any process that stops, prevents, or reduces the rate of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",19241,0.4461538461538462,0.012992831541218637,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009892']"
GO:BP,GO:0071840,cellular component organization or biogenesis,49,6712,65,1.0840045999555632e-09,1.0006196307282121e-08,10001;1017;1020;1025;1026;1029;1387;1874;2034;2113;2195;219541;23198;26993;286151;29079;29882;3007;3009;3012;3159;3925;4134;4139;4193;4609;5925;5933;5934;5970;64682;653604;6908;7157;7185;7345;80306;81669;8295;8356;83852;8607;8841;8900;898;9134;9282;9443;983,True,"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:mah]",19241,0.7538461538461538,0.007300357568533969,query_1,['GO:0009987']
GO:BP,GO:0044238,primary metabolic process,58,9730,65,1.304105684306781e-09,1.1827793997586733e-08,10001;1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;219541;2232;2274;23198;26993;286151;29079;29882;3007;3009;3159;3725;3838;4139;4193;4609;5713;5925;5933;5934;5948;5966;5970;64682;6908;7027;7157;7185;7345;80306;81669;8295;83852;8607;8841;894;898;902;9134;9282;9443;983,True,"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators]",19241,0.8923076923076924,0.005960945529290853,query_1,['GO:0008152']
GO:BP,GO:0060261,positive regulation of transcription initiation by RNA polymerase II,8,63,65,1.305985587233535e-09,1.1827793997586733e-08,10001;219541;29079;6908;7157;80306;9282;9443,True,"""Any process that increases the rate, frequency or extent of a process involved in starting transcription from an RNA polymerase II promoter."" [GOC:dph, GOC:tb, GOC:txnOH]",19241,0.12307692307692308,0.12698412698412698,query_1,"['GO:0006367', 'GO:0045944', 'GO:0060260', 'GO:2000144']"
GO:BP,GO:0045892,negative regulation of DNA-templated transcription,22,1275,65,2.6741683418278683e-09,2.285207456956075e-08,1017;1020;1021;1028;1029;1051;1387;1869;2274;3007;3009;3159;3725;4193;4609;5925;5933;5970;7157;83852;8841;898,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",19241,0.3384615384615385,0.017254901960784313,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902679']"
GO:BP,GO:0051123,RNA polymerase II preinitiation complex assembly,8,69,65,2.6898796107920465e-09,2.285207456956075e-08,10001;219541;29079;6908;7157;80306;9282;9443,True,"""The formation of a large multiprotein-DNA complex that self-assembles on gene promoter through the sequential recruitment of the general initiation factors that compose the preinitiation complex (PIC) (which may include TFIIA, TFIIB, TFIID, TFIIE, TFIIF, and TFIIH complexes). The PIC engages RNA polymerase II on its DNA template strand and sparks polymerization of the first few RNA nucleotides of the nascent transcript, of which 8 are base-paired with the DNA template within a DNA bubble. PIC assembly may result in a pause step, which marks the end of the PIC assembly and may be followed by promoter clearance (exact synonym: promoter escape). For RNA polymerase II PIC assembly is preceded by the formation of a nucleosome-free region that allows the transcription machinery to access the promoter DNA."" [GOC:txnOH, PMID:15020047, PMID:31300188]",19241,0.12307692307692308,0.11594202898550725,query_1,"['GO:0006367', 'GO:0070897']"
GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,22,1290,65,3.2486511376295593e-09,2.7119174714125016e-08,1017;1020;1021;1028;1029;1051;1387;1869;2274;3007;3009;3159;3725;4193;4609;5925;5933;5970;7157;83852;8841;898,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",19241,0.3384615384615385,0.017054263565891473,query_1,"['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,30,2574,65,4.516159747215425e-09,3.705566972074195e-08,1017;1020;1021;1026;1028;1029;1051;1387;1869;2274;29882;3007;3009;3012;3159;3725;4139;4193;4609;5925;5933;5934;5966;5970;7157;7345;83852;8841;898;983,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",19241,0.46153846153846156,0.011655011655011656,query_1,"['GO:0009892', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0008152,metabolic process,60,10898,65,6.846342088101016e-09,5.5419670576943916e-08,10001;1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;219541;2232;2274;23198;26993;286151;29079;29882;3007;3009;3012;3159;3725;3838;4139;4193;4609;5713;5925;5933;5934;5948;5966;5970;64682;6908;7027;7157;7185;7345;80306;81669;8295;8356;83852;8607;8841;894;898;902;9134;9282;9443;983,True,"""A cellular process consisting of the biochemical pathways by which a living organism transforms chemical substances. This includes including anabolism (biosynthetic process) and catabolism (catabolic process). Metabolic processes includes the transformation of small molecules, as well  macromolecular processes such as DNA repair and replication, protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",19241,0.9230769230769231,0.0055055973573132685,query_1,['GO:0009987']
GO:BP,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,7,50,65,1.0374615403222125e-08,8.031960312171966e-08,10001;1025;219541;29079;80306;9282;9443,True,"""Any process that activates or increases the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides, catalyzed by RNA polymerase II."" [GOC:mah, GOC:txnOH]",19241,0.1076923076923077,0.14,query_1,"['GO:0006368', 'GO:0032786', 'GO:0034243', 'GO:0045944']"
GO:BP,GO:0070897,transcription preinitiation complex assembly,8,82,65,1.0374615403222125e-08,8.031960312171966e-08,10001;219541;29079;6908;7157;80306;9282;9443,True,"""The formation of a large multiprotein-DNA complex that self-assembles on gene promoter through the sequential recruitment of the general initiation factors that compose the preinitiation complex (PIC). The PIC engages the RNA polymerase on its DNA template strand and sparks polymerization of the first few RNA nucleotides."" [GOC:txnOH]",19241,0.12307692307692308,0.0975609756097561,query_1,"['GO:0006352', 'GO:0065004']"
GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,23,1522,65,1.0895477603777816e-08,8.367726799701362e-08,1017;1020;1021;1026;1028;1029;1051;1387;1869;2274;3007;3009;3159;3725;4193;4609;5925;5933;5970;7157;83852;8841;898,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",19241,0.35384615384615387,0.015111695137976347,query_1,"['GO:0006139', 'GO:0009892', 'GO:0019219']"
GO:BP,GO:0051253,negative regulation of RNA metabolic process,22,1393,65,1.293582107785556e-08,9.85586367836614e-08,1017;1020;1021;1028;1029;1051;1387;1869;2274;3007;3009;3159;3725;4193;4609;5925;5933;5970;7157;83852;8841;898,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",19241,0.3384615384615385,0.015793251974156496,query_1,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
GO:BP,GO:0048522,positive regulation of cellular process,44,5845,65,1.8674726467422018e-08,1.3790567237480876e-07,10001;1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;2195;219541;26993;29079;29882;3159;3725;3838;4139;4193;4609;5925;5966;5970;6908;7027;7157;7345;80306;8295;8607;8841;894;898;9134;9282;9443;983,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",19241,0.676923076923077,0.007527801539777588,query_1,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
GO:BP,GO:1901992,positive regulation of mitotic cell cycle phase transition,8,93,65,2.701075436268089e-08,1.94771632967651e-07,1019;4193;5925;7027;894;898;9134;983,True,"""Any process that activates or increases the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",19241,0.12307692307692308,0.08602150537634409,query_1,"['GO:0044772', 'GO:0045931', 'GO:1901989', 'GO:1901990']"
GO:BP,GO:0051052,regulation of DNA metabolic process,14,498,65,2.738976088607592e-08,1.94771632967651e-07,1017;1025;1026;1029;1387;3007;3009;3838;4609;7027;7157;8295;8607;983,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]",19241,0.2153846153846154,0.028112449799196786,query_1,"['GO:0006259', 'GO:0019219', 'GO:0060255']"
GO:BP,GO:0006338,chromatin remodeling,16,697,65,2.738976088607592e-08,1.94771632967651e-07,1017;1025;1387;3007;3009;3012;3159;4609;5925;653604;7157;8356;83852;8607;8841;983,True,"""A dynamic process of chromatin reorganization resulting in changes to chromatin structure. These changes allow DNA metabolic processes such as transcriptional regulation, DNA recombination, DNA repair, and DNA replication."" [GOC:jid, GOC:vw, PMID:12042764, PMID:12697820]",19241,0.24615384615384617,0.02295552367288379,query_1,['GO:0006325']
GO:BP,GO:0032786,"positive regulation of DNA-templated transcription, elongation",7,58,65,2.7796921981539455e-08,1.962135669285138e-07,10001;1025;219541;29079;80306;9282;9443,True,"""Any process that activates or increases the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides catalyzed by a DNA-dependent RNA polymerase."" [GOC:mah, GOC:txnOH]",19241,0.1076923076923077,0.1206896551724138,query_1,"['GO:0006354', 'GO:0032784', 'GO:0045893']"
