Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,7,119,65,1.0993327817394841e-06,5.798678409175301e-06,10001;1387;219541;29079;80306;9282;9443,True,Respiratory Syncytial Virus Infection Pathway,19241,0.1076923076923077,0.058823529411764705,query_1,['REAC:R-HSA-9824446']
REAC,REAC:R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,6,73,65,1.2136066621572336e-06,6.297634571194293e-06,23198;29882;5713;64682;8900;983,True,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,19241,0.09230769230769231,0.0821917808219178,query_1,['REAC:R-HSA-179419']
REAC,REAC:R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,6,74,65,1.302419585856004e-06,6.686218194768791e-06,23198;29882;5713;64682;8900;983,True,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,19241,0.09230769230769231,0.08108108108108109,query_1,['REAC:R-HSA-176409']
REAC,REAC:R-HSA-9755511,KEAP1-NFE2L2 pathway,7,124,65,1.4092734166640312e-06,7.196289787220585e-06,1026;1029;1387;23198;4609;5713;5970,True,KEAP1-NFE2L2 pathway,19241,0.1076923076923077,0.056451612903225805,query_1,['REAC:R-HSA-9711123']
REAC,REAC:R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,6,76,65,1.495348044182427e-06,7.555442749553316e-06,23198;29882;5713;64682;8900;983,True,APC/C:Cdc20 mediated degradation of mitotic proteins,19241,0.09230769230769231,0.07894736842105263,query_1,['REAC:R-HSA-176814']
REAC,REAC:R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,6,77,65,1.599873937464714e-06,8.041251204011127e-06,23198;29882;5713;64682;8900;983,True,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,19241,0.09230769230769231,0.07792207792207792,query_1,['REAC:R-HSA-174143']
REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,11,444,65,1.7466273699676945e-06,8.733136849838472e-06,1026;1051;1387;23198;3725;4193;4609;5713;5925;7157;8841,True,Diseases of signal transduction by growth factor receptors and second messengers,19241,0.16923076923076924,0.024774774774774775,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-69275,G2/M Transition,8,196,65,2.094801475509659e-06,1.0366027920047798e-05,1017;1026;23198;5713;7157;8900;902;983,True,G2/M Transition,19241,0.12307692307692308,0.04081632653061224,query_1,['REAC:R-HSA-453274']
REAC,REAC:R-HSA-9754119,Drug-mediated inhibition of CDK4/CDK6 activity,3,5,65,2.4086059160919645e-06,1.1737368931209573e-05,1019;1021;894,True,Drug-mediated inhibition of CDK4/CDK6 activity,19241,0.046153846153846156,0.6,query_1,['REAC:R-HSA-69231']
REAC,REAC:R-HSA-68911,G2 Phase,3,5,65,2.4086059160919645e-06,1.1737368931209573e-05,1017;1869;8900,True,G2 Phase,19241,0.046153846153846156,0.6,query_1,['REAC:R-HSA-453274']
REAC,REAC:R-HSA-111448,Activation of NOXA and translocation to mitochondria,3,5,65,2.4086059160919645e-06,1.1737368931209573e-05,1869;7027;7157,True,Activation of NOXA and translocation to mitochondria,19241,0.046153846153846156,0.6,query_1,['REAC:R-HSA-114452']
REAC,REAC:R-HSA-5357801,Programmed Cell Death,8,208,65,3.1578704704524347e-06,1.500770124571454e-05,1029;1869;23198;3007;3009;5713;7027;7157,True,Programmed Cell Death,19241,0.12307692307692308,0.038461538461538464,query_1,['REAC:0000000']
REAC,REAC:R-HSA-9711123,Cellular response to chemical stress,8,210,65,3.3612954347468748e-06,1.589578136629064e-05,1026;1029;1387;23198;4609;5713;5970;8841,True,Cellular response to chemical stress,19241,0.12307692307692308,0.0380952380952381,query_1,['REAC:R-HSA-2262752']
REAC,REAC:R-HSA-9725370,Signaling by ALK fusions and activated point mutants,6,89,65,3.4608251902510327e-06,1.6206791134834104e-05,1026;1051;3725;4193;5925;7157,True,Signaling by ALK fusions and activated point mutants,19241,0.09230769230769231,0.06741573033707865,query_1,['REAC:R-HSA-9700206']
REAC,REAC:R-HSA-9700206,Signaling by ALK in cancer,6,89,65,3.4608251902510327e-06,1.6206791134834104e-05,1026;1051;3725;4193;5925;7157,True,Signaling by ALK in cancer,19241,0.09230769230769231,0.06741573033707865,query_1,['REAC:R-HSA-5663202']
REAC,REAC:R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,6,92,65,4.172046373530222e-06,1.9442546206742783e-05,1017;1020;4193;6908;7157;8900,True,Regulation of TP53 Activity through Phosphorylation,19241,0.09230769230769231,0.06521739130434782,query_1,['REAC:R-HSA-5633007']
REAC,REAC:R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,5,50,65,4.390133775742198e-06,2.036004069909425e-05,1025;1874;4609;5933;7027,True,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,19241,0.07692307692307693,0.1,query_1,"['REAC:R-HSA-170834', 'REAC:R-HSA-212436']"
REAC,REAC:R-HSA-8849470,PTK6 Regulates Cell Cycle,3,6,65,4.482119093904583e-06,2.0686703510328844e-05,1017;1019;898,True,PTK6 Regulates Cell Cycle,19241,0.046153846153846156,0.5,query_1,['REAC:R-HSA-8848021']
REAC,REAC:R-HSA-113510,E2F mediated regulation of DNA replication,4,23,65,6.080275413116106e-06,2.7276001853231128e-05,1869;5925;7027;983,True,E2F mediated regulation of DNA replication,19241,0.06153846153846154,0.17391304347826086,query_1,['REAC:R-HSA-69206']
